e	39071
a	26517
o	20420
i	19006
l	17800
s	16496
n	16494
r	15763
t	14310
u	10588
c	9596
d	8018
v	7967
m	7439
p	7208
b	2874
q	2789
g	2008
h	1955
f	1775
j	461
x	397
y	134
k	14
z	12
w	3
